Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,DonnaB,53-004729,2016-06-25T00:00:00.000Z,5,Love my Kindle,I was resistant to putting down my real books and begin using a kindle. I'm so glad I did. It's so convenient to shop and instantly download a book. Plus no more storing hundreds on books in my house.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Beepersp17,B018Y225IA,2017-03-03T00:00:00.000Z,5,Great tablet for reading,I love my Kindle! It's perfect for reading my favorite books!,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Augie,B00IOY8XWQ,2018-03-21T00:00:00.000Z,5,Excellent reader,The Kindle voyager is absolutely a best product for reading ebooks. The product is easy to read in all types of light. I also like the ability to get word definitions and the expansion or text ability.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Icequeen33983,53-004755,2017-03-18T00:00:00.000Z,4,Durable tablet,This tablet is quite durable. The pink is vibrant and it's very easy for little fingers to hold. My granddaughter loves it.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Robert504,B06XB29FPF,2018-02-10T00:00:00.000Z,5,Great sound,Set up was simple. We liked so much we bought one for my Mom,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Diana,53-004755,2016-09-06T00:00:00.000Z,4,good learning tool,"Not very user friendly, in addition the camera exposure is not sharp enough. However a great tablet for a child to play with.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jtor007,53-004755,2017-01-18T00:00:00.000Z,5,Great starter tablet,Great product easy to use. My niece loves it won't put it down.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Hamalton,B010CEHQTG,2017-09-22T00:00:00.000Z,5,Excellent,Bought second one for my mom and she loves it so much,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,bullyboo,B010CEHQTG,2017-12-20T00:00:00.000Z,4,love it,4 stars only because its s e is bing. works great with arlo cameras,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Boomstick,53-004755,2017-01-07T00:00:00.000Z,5,AWESOME SAUCE,"This is the best tablet for a kids tablet. The modified Android operating system with Amazon features built-in is great. I am reviewing for what it is, a KIDS TABLET. It has a 1.3 gigahertz processor, meaning for such a small device that decently enough. Internal memory is 8 gigs but you can expand to 256 gigabytes. You wont run out of memory. It has a 2 megapixel camera that shoots in 720p, meaning not full 1080 hd or 4k. Again, if you bought it for a camera you'd be wrong, but for a kid 2 years to 12 years old, that's good. It has 1 gig of ram so it is kind of sluggish on more detailed games. Our 2 year old isn't playing any heavy graphics games that take up the CPU and GPU. It came with a nice rubber case for drop protection and she has thrown it a few times excitedly and it did its job. It has no resource hogging GPS or RADIO but it does have bluetooth and Wi-Fi.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,DivaDeb,B010CEHQTG,2017-10-18T00:00:00.000Z,5,Alexa,Love the new video version ! Easy to setup and great to use!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,JTShep,53-004484,2016-12-14T00:00:00.000Z,5,Amazing deal!,We have one for each of my children so I bought this one for my mother. They are amazing tablets especially for the price!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,rmills7,53-004484,2016-12-24T00:00:00.000Z,5,My wife loves her Fire Hd8,My wife loves her Fire Hd8 she had one of the older models so i up graded her to this new model and she feel in love with it right away,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,MartinMom,53-004729,2016-11-17T00:00:00.000Z,5,"Great images, clear text",The images are crisp and text very easy to read. Apps are good and easy to navigate. Love it.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Tim68,B010CEHQTG,2017-12-22T00:00:00.000Z,4,Good product to have in the house,Product works well and is fairly simple to operate,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Michael,53-004764,2017-04-21T00:00:00.000Z,1,Terrible,I bought this because I have ebooks in college. Not only could I not get my ebook. I called the school IT department. They could not either. My semester was already started. The sales representative at the store told me this is what I needed. I ended up buying a tablet from my phone carrier and my ebooks were right there in less than 5 minutes with the schools IT department help.,False
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,gram,B00REQKWGA,2016-12-10T00:00:00.000Z,4,Good reader but expensive,Easy to handle. Light weight. I like that it automatically shuts off when the cover is closed.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Bridge,B018Y225IA,2016-10-28T00:00:00.000Z,5,Amazon Fire 16gb - I love this little tablet.,"This is a great tablet for the money. It works for what I need it for; checking emails, downloading books and magazines. Great price and very lightweight. I was able to Facebook Messenger my sister who lives in Alaska, which is something I had not been able to do with my phone or my laptop. So I am happy.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Rick,B00IOY8XWQ,2015-07-15T00:00:00.000Z,4,Great for what it is.,The original electronic book. Bought it for my wife who reads paper book at two to three a week. She's hooked and loves the Kindle.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Martikel13,53-004755,2016-10-21T00:00:00.000Z,5,Excellent tablet for little kids,I am very happy with this tablet. My kids spends hours of hours on this neat device.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,mybestbuy,B010CEHQTG,2017-12-09T00:00:00.000Z,5,Excellent gift choice,This item was purchased as a gift for an annual holiday party. The recipient loved it.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,SamTheCustomer,53-004729,2017-01-27T00:00:00.000Z,4,Good tablet.,"I've purchased 5 of these for my kids the last few years. While they are playing a tablet or two, I keep the other tablets charged. I've enjoyed using them myself.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Bianca,53-004755,2017-03-25T00:00:00.000Z,4,Great product,Durable and great tablet to handle and navigate. Camera quality is good to be used by a 2 year old. Great children features,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,BMosley,B018Y225IA,2017-02-27T00:00:00.000Z,4,Great,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Jvav,B06XB29FPF,2018-01-05T00:00:00.000Z,4,Awesome,Would be so much better if it had an internal battery,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Schatzy,B010CEHQTG,2017-12-01T00:00:00.000Z,5,Awesome item!,"I knew this item would be great, but the Echo Show has exceeded my expectations.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jasper,53-004755,2016-11-30T00:00:00.000Z,5,Nice for young hands,Very sturdy for little people who might drop it easy to read,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,MissLucy,53-004447,2018-05-17T00:00:00.000Z,5,Great for my purpose,"I love to read but don't have the space to keep a collection of books. For me, this Kindle is the best of both worlds. I can enjoy reading a good book without having to find shelf space to store it later.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Scitter,B06XB29FPF,2017-12-20T00:00:00.000Z,4,Great product,This was an awesome gift for someone very special and they enjoy it as much as I do mine would recommend product,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,ladylove,53-004755,2017-01-05T00:00:00.000Z,5,Great,My son love it. He watch his favorite cartoon shows and love to read books,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,JordanL,B01J24C0TI,2018-01-14T00:00:00.000Z,4,Great so far,Absolutely love this. We got the lights and they have worked so great.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Devmack11,53-004755,2017-03-23T00:00:00.000Z,4,Good for kids,Bought this as a gift for my daughter and it was a good buyShock proof and great educational apps for kids in it,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,flexorcist,B00ZV9PXP2,2016-12-09T00:00:00.000Z,4,Great Product,"Simple, great buy for your money if you are an avid reader.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Paul,53-004484,2017-01-18T00:00:00.000Z,4,Great tablet for a small child,Purchased this tablet for my two year old son. It is easy for him to use and has been surprisingly durable. Would recommend the replacement plan if purchasing for a child.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Kelsey,B010CEHQTG,2018-09-01T19:51:34.000Z,5,,I bought the echo show for my mom for her birthday and she loves it! We use it all the time.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Baddog,B010CEHQTG,2018-02-03T00:00:00.000Z,5,"Great Device for ""Smart Home"" Enthusiasts",Facilitates easy home set-up of many Smart devices.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Sandy,B018Y225IA,2016-10-29T00:00:00.000Z,5,Great value and product,Easy to use. Quick setup. Fantastic screen and the colors are vibrant.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Nevaeh,B06XB29FPF,2017-12-21T00:00:00.000Z,4,Great Gift,I love Alexa although sometimes she has a hard time understanding so I find myself repeating commands such as “Alexa turn off lights in bedroom” . Overall she’s amazing and she tells jokes and very up to date with current events,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,elsa,53-004447,2017-11-18T00:00:00.000Z,4,Great！,Great product and reasonable price! Suitable for everyday use,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,bill,53-004496,2017-10-04T00:00:00.000Z,5,Amazon tap,It's a great device to have. It does so many things. Very practical.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Jfhman001,B010CEHQTG,2017-11-19T00:00:00.000Z,5,Love amazon,he echo show is great. I can use it to monitor my outside inside cameras.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Walticus,B06XB29FPF,2018-01-18T00:00:00.000Z,5,Works as advertised- lots of fun!,"Surprisingly entertaining, and a diverse selection of apps make for a fun addition to the house. Adding lights and enabled plugs adds to the fun and practicality as well.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,CJTHERAINMAKER,B018Y225IA,2016-07-15T00:00:00.000Z,5,Great replacement for old black and white kindle,So my old kindle stopped working recently. Not sure why but it would not connect to our new router. So I checked with Best Buy and saw they had Kindle on sale for $60 which is a great deal for a color kindle tablet. I especially like that I can setup the reading mode which dims the tablet and removes the blue led light. So far I have read 5 books in the past 2 months on this kindle and it flawless.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Danny,53-004683,2017-01-27T00:00:00.000Z,5,My kids love it,Awesome tablet for young children. They love to play all the videos that it came equipped with already on it.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,joe1129,B010CEHQTG,2017-12-16T00:00:00.000Z,4,Easy to set up,"Plug n play, easy to use. Speakers are good for music.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Mcr89,53-004729,2016-10-19T00:00:00.000Z,4,Great product,"Tablet is great for kids and adult use. I purchased the tablet to use at school with students with disabilities. The tablet holds up well holds a charge throughout the week. The tablet offers games that do not require Wi-Fi or data. If you have a prime membership there are a lot of benefits when using the fire, for example free apps, free streaming movies & music, etc.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Savara,53-004755,2017-05-29T00:00:00.000Z,5,Awesomely safe & Educational,It is safe .. love the thick case & its fun fir my kids,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,DebC,B018Y225IA,2017-02-03T00:00:00.000Z,5,love it works great,"battery seems to die fast, but that is my only complaint.",True
AVpfIfGA1cnluZ0-emyp,AVpfIfGA1cnluZ0-emyp,Lwm333,55-000662,2016-09-02T00:00:00.000Z,5,Still living up to expectations,"After purchasing 2 different ""brand X"" charges at a lower cost, and having both of them fail after a couple weeks of use, I purchased this OEM charger (made by Amazon) for our Kindle Fire. Not only does it work well (continuously) but it fully charges the unit in a matter of 2 hours, instead of overnight charging being required. Still works great, and well worth the few dollars extra in price!",True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,technogranny,53-004763,2016-12-14T00:00:00.000Z,4,Okay for a small tablet,Purchased mainly to use travelling so haven't really had the opportunity to give it a fair road test at this point. It was advertised as capable of downloading movies and books so you can watch/read while travelling without burning through your data or being hit with data roaming fees or having to purchase wifi during flights.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Mike,B010CEHQTG,2018-01-12T00:00:00.000Z,5,Bought it as a gift,I bought this as a gift. As far as know it works fine,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Josh,53-004484,2017-01-07T00:00:00.000Z,4,Easy to use,Easy to use tablet. Price is pretty good. My mom loves it.,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,TabletQueen,53-004648,2017-05-12T00:00:00.000Z,5,Great tablet!,"This tablet is certainly large which makes it cumbersome when reading in a reclining position. However, its terrific for reading or watching films on a plane, desk or otherwise sitting up.",True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Lucy,53-004764,2017-04-17T00:00:00.000Z,5,Great.,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Charles,53-004683,2016-12-09T00:00:00.000Z,4,Good for 5 &up,I thought it would be good for my 2year old he does awesome on a iPad but could not get the hang of the kindle fire,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Colin,53-004729,2017-01-24T00:00:00.000Z,4,Great tablet,"This tablet was a gift for my mother-in-law. She is technologically challenged and was able to set it up and use it with ease. Great multiuse tablet. The size is ok. Get the 8"" if you are like me and like a little more screamReal estate.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Dewy,53-004484,2017-03-27T00:00:00.000Z,5,Great tablet for my kids,This tablet has been the best one for the price we have purchased 3 other tabs for our kids and they have all broke and ran super slow they love them would definitely recommend this to anyone who wants to save a buck but want quality,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Tori,B01J24C0TI,2018-05-16T00:00:00.000Z,4,Great smart device,"Works well with smart home lights, door locks and wireless security cam",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,njguy,53-004484,2017-03-28T00:00:00.000Z,5,love it,for the price this is a great works well the for the price display is hd love it,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,TerryB,B010CEHQTG,2017-12-25T00:00:00.000Z,5,Amazon Alexa Show,"Great video quality, sound/music from a rather small device. Seems well made, entertaining, and more functional as we learn its many features.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,MichiganDude,53-004484,2017-01-23T00:00:00.000Z,4,"Great product, a little hard to set up for android","Size, brightness, and convenience are good. The option to link with android products for messages is a little hard.",True
